idcompra,idcanalvenda,bandeira,Data,Preço,Preço_com_frete,Nome_Departamento,estado,cliente_Log,idade,renda,Faixa de Preço,Faixa de Idade,Faixa de Renda,Mes,Dia_da_Semana,Nome_Estado
274290,Aplicativo,A,2023-03-25,99.2,100.8,Bebes,RS,20415,82,11941,até 500,80 ou mais,10.000 a 14.999,MAR,Sábado,Rio Grande do Sul
329620,Mobile,A,2023-03-08,116.32000000000001,121.91199999999999,Bebes,DF,22213,76,7368,até 500,50 a 79,4.000 a 9.999,MAR,Quarta-feira,Distrito Federal
363645,Internet,B,2023-01-07,3439.2,3447.12,Eletrodomesticos,RS,18180,71,8102,3.000 a 4.999,50 a 79,4.000 a 9.999,JAN,Sábado,Rio Grande do Sul
428725,Mobile,A,2023-01-15,27.919999999999998,37.44,Utilidades_Domesticas,MG,26434,71,13984,até 500,50 a 79,10.000 a 14.999,JAN,Domingo,Minas Gerais
486415,Internet,B,2023-02-16,114.47999999999999,121.816,Automotivo,SP,17799,78,3420,até 500,50 a 79,2.000 a 3.999,FEB,Quinta-feira,São Paulo
11055,Aplicativo,B,2023-02-23,1225.304,1233.224,Eletrodomesticos,SP,15541,36,3574,500 a 1.499,35 a 49,2.000 a 3.999,FEB,Quinta-feira,São Paulo
81375,Aplicativo,B,2023-03-14,906.5891285439033,1118.4,TVs_e_Acessorios,MS,25396,72,6883,500 a 1.499,50 a 79,4.000 a 9.999,MAR,Terça-feira,Mato Grosso do Sul
233145,Internet,B,2023-01-27,1159.2,1167.1200000000001,Eletrodomesticos,MG,4570,22,3171,500 a 1.499,20 a 34,2.000 a 3.999,JAN,Sexta-feira,Minas Gerais
338435,Aplicativo,B,2023-03-31,879.2,990.4,Moveis,MG,16536,32,4360,500 a 1.499,20 a 34,4.000 a 9.999,MAR,Sexta-feira,Minas Gerais
56035,Aplicativo,A,2023-02-02,107.92,111.112,Bebes,SP,4593,47,6350,até 500,35 a 49,4.000 a 9.999,FEB,Quinta-feira,São Paulo
81730,Internet,A,2023-02-18,1031.2,1039.1200000000001,Eletrodomesticos,RJ,22573,26,2917,500 a 1.499,20 a 34,2.000 a 3.999,FEB,Sábado,Rio de Janeiro
241515,Internet,B,2023-04-20,626.4159999999999,650.336,Moveis,RJ,26527,66,2508,500 a 1.499,50 a 79,2.000 a 3.999,APR,Quinta-feira,Rio de Janeiro
256965,Internet,A,2023-01-27,100.728,107.12,Eletroportateis,AL,3077,53,10613,até 500,50 a 79,10.000 a 14.999,JAN,Sexta-feira,Alagoas
358900,Mobile,B,2023-04-15,132.07999999999998,136.744,Audio,PR,11501,41,5270,até 500,35 a 49,4.000 a 9.999,APR,Sábado,Paraná
377290,Internet,B,2023-03-16,231.92,243.84,Acessorios_e_Inovacoes,MG,18080,63,10347,até 500,50 a 79,10.000 a 14.999,MAR,Quinta-feira,Minas Gerais
440180,Aplicativo,A,2023-04-26,87.92,95.912,Eletroportateis,RJ,26298,28,11673,até 500,20 a 34,10.000 a 14.999,APR,Quarta-feira,Rio de Janeiro
26130,Aplicativo,B,2023-02-07,1861.2400000000002,1957.1599999999999,Eletrodomesticos,BA,13526,88,6729,1.500 a 2.999,80 ou mais,4.000 a 9.999,FEB,Terça-feira,Bahia
68695,Aplicativo,B,2023-03-27,1512.424,1520.344,Eletrodomesticos,ES,2281,29,5208,1.500 a 2.999,20 a 34,4.000 a 9.999,MAR,Segunda-feira,Espírito Santo
370460,Internet,B,2023-03-04,1031.92,1039.84,Acessorios_e_Inovacoes,SP,26990,82,7387,500 a 1.499,80 ou mais,4.000 a 9.999,MAR,Sábado,São Paulo
42220,Mobile,B,2023-02-18,1887.2,1899.1200000000001,Eletrodomesticos,PR,21318,46,9563,1.500 a 2.999,35 a 49,4.000 a 9.999,FEB,Sábado,Paraná
114965,Internet,A,2023-01-25,1047.2,1063.1200000000001,Eletrodomesticos,SP,27517,52,7118,500 a 1.499,50 a 79,4.000 a 9.999,JAN,Quarta-feira,São Paulo
288710,Internet,B,2023-03-15,95.92,99.84,Acessorios_e_Inovacoes,RJ,12298,78,6762,até 500,50 a 79,4.000 a 9.999,MAR,Quarta-feira,Rio de Janeiro
306045,Mobile,A,2023-02-18,2029.8400000000001,2039.4959999999999,Eletrodomesticos,SC,18962,29,11618,1.500 a 2.999,20 a 34,10.000 a 14.999,FEB,Sábado,Santa Catarina
318565,Aplicativo,B,2023-04-30,8079.2,8095.12,Eletrodomesticos,MG,24777,61,5549,5.000 ou mais,50 a 79,4.000 a 9.999,APR,Domingo,Minas Gerais
333715,Aplicativo,B,2023-03-17,279.2,327.12,Moveis,BA,3093,75,11680,até 500,50 a 79,10.000 a 14.999,MAR,Sexta-feira,Bahia
409525,Aplicativo,B,2023-03-03,439.2,447.12,Eletrodomesticos,PR,17751,57,6286,até 500,50 a 79,4.000 a 9.999,MAR,Sexta-feira,Paraná
485085,Internet,A,2023-04-27,639.2,647.12,Eletrodomesticos,GO,23112,76,8834,500 a 1.499,50 a 79,4.000 a 9.999,APR,Quinta-feira,Goiás
170875,Mobile,A,2023-01-09,227.92,247.696,Pet_Shop,SP,18589,20,8768,até 500,20 a 34,4.000 a 9.999,JAN,Segunda-feira,São Paulo
491125,Internet,B,2023-02-03,3199.2,3211.12,Eletrodomesticos,SP,10589,54,14832,3.000 a 4.999,50 a 79,10.000 a 14.999,FEB,Sexta-feira,São Paulo
120005,Internet,B,2023-01-16,1687.2,1774.4,Linha_Industrial,MG,10346,55,6713,1.500 a 2.999,50 a 79,4.000 a 9.999,JAN,Segunda-feira,Minas Gerais
222435,Internet,A,2023-03-29,3039.2,3047.12,Eletrodomesticos,RS,7342,62,7203,3.000 a 4.999,50 a 79,4.000 a 9.999,MAR,Quarta-feira,Rio Grande do Sul
411780,Aplicativo,A,2023-02-10,215.92,222.31199999999998,Eletroportateis,SP,4932,88,11282,até 500,80 ou mais,10.000 a 14.999,FEB,Sexta-feira,São Paulo
276240,Mobile,A,2023-02-04,127.35999999999999,135.35999999999999,Perfumaria,SP,6123,43,3906,até 500,35 a 49,2.000 a 3.999,FEB,Sábado,São Paulo
353930,Mobile,B,2023-02-06,719.28,735.2,Audio,RS,16178,83,7389,500 a 1.499,80 ou mais,4.000 a 9.999,FEB,Segunda-feira,Rio Grande do Sul
175765,Mobile,A,2023-03-11,137.28,138.88,Bebes,RJ,19787,63,2503,até 500,50 a 79,2.000 a 3.999,MAR,Sábado,Rio de Janeiro
189840,Internet,B,2023-01-24,92.47999999999999,105.248,Bebes,SP,14657,45,10801,até 500,35 a 49,10.000 a 14.999,JAN,Terça-feira,São Paulo
139540,Aplicativo,A,2023-02-26,38.160000000000004,39.744,Bebes,MG,25346,46,2931,até 500,35 a 49,2.000 a 3.999,FEB,Domingo,Minas Gerais
345160,Mobile,A,2023-02-03,341.24,364.44,Moveis,SP,21720,44,3756,até 500,35 a 49,2.000 a 3.999,FEB,Sexta-feira,São Paulo
445730,Aplicativo,A,2023-04-27,95.92,104.34400000000001,"Cama,_Mesa_e_Banho",RJ,3449,69,5262,até 500,50 a 79,4.000 a 9.999,APR,Quinta-feira,Rio de Janeiro
460525,Internet,A,2023-04-07,303.91999999999996,316.272,Eletroportateis,RJ,9283,71,13173,até 500,50 a 79,10.000 a 14.999,APR,Sexta-feira,Rio de Janeiro
465650,Mobile,A,2023-04-18,895.2,915.1200000000001,Audio,MG,20371,86,11216,500 a 1.499,80 ou mais,10.000 a 14.999,APR,Terça-feira,Minas Gerais
496490,Aplicativo,A,2023-02-26,127.92,129.512,Bebes,RS,11202,40,7954,até 500,35 a 49,4.000 a 9.999,FEB,Domingo,Rio Grande do Sul
106735,Internet,A,2023-02-23,87.92,89.512,Bebes,MG,565,45,2035,até 500,35 a 49,2.000 a 3.999,FEB,Quinta-feira,Minas Gerais
229430,Mobile,A,2023-03-28,183.92000000000002,194.24,Utilidades_Domesticas,SC,11523,31,11960,até 500,20 a 34,10.000 a 14.999,MAR,Terça-feira,Santa Catarina
286835,Aplicativo,B,2023-02-17,471.2,479.12,Eletrodomesticos,SP,14653,81,6543,até 500,80 ou mais,4.000 a 9.999,FEB,Sexta-feira,São Paulo
298205,Aplicativo,B,2023-03-16,1519.2,1531.1200000000001,Eletrodomesticos,RJ,15445,80,7740,1.500 a 2.999,80 ou mais,4.000 a 9.999,MAR,Quinta-feira,Rio de Janeiro
355520,Mobile,B,2023-04-21,1127.2,1143.1200000000001,Eletrodomesticos,RJ,4622,32,7908,500 a 1.499,20 a 34,4.000 a 9.999,APR,Sexta-feira,Rio de Janeiro
473200,Mobile,B,2023-03-25,1039.2,1047.1200000000001,Eletrodomesticos,PR,2354,71,8896,500 a 1.499,50 a 79,4.000 a 9.999,MAR,Sábado,Paraná
338590,Mobile,A,2023-01-07,959.2,966.36,Moveis,RJ,20980,60,8682,500 a 1.499,50 a 79,4.000 a 9.999,JAN,Sábado,Rio de Janeiro
376195,Internet,B,2023-03-25,1504.008,1527.928,Ar_e_Ventilacao,RJ,11826,44,7232,1.500 a 2.999,35 a 49,4.000 a 9.999,MAR,Sábado,Rio de Janeiro
457220,Mobile,B,2023-03-12,607.24,710.4399999999999,Moveis,RS,22451,79,8296,500 a 1.499,50 a 79,4.000 a 9.999,MAR,Domingo,Rio Grande do Sul
471675,Internet,A,2023-03-19,135.92000000000002,139.112,Bebes,RS,20717,29,3965,até 500,20 a 34,2.000 a 3.999,MAR,Domingo,Rio Grande do Sul
472475,Internet,B,2023-03-04,735.2,750.2560000000001,Telefones_e_Celulares,RS,14501,78,10515,500 a 1.499,50 a 79,10.000 a 14.999,MAR,Sábado,Rio Grande do Sul
475140,Mobile,A,2023-01-18,1055.92,1098.576,Eletrodomesticos,SP,1927,68,2584,500 a 1.499,50 a 79,2.000 a 3.999,JAN,Quarta-feira,São Paulo
482840,Internet,B,2023-03-06,661.6800000000001,676.736,Telefones_e_Celulares,MG,11881,23,3484,500 a 1.499,20 a 34,2.000 a 3.999,MAR,Segunda-feira,Minas Gerais
495775,Aplicativo,B,2023-02-04,231.92,247.84,Eletrodomesticos,BA,17111,18,10017,até 500,até 20,10.000 a 14.999,FEB,Sábado,Bahia
105325,Internet,A,2023-02-11,1319.2,1327.1200000000001,Eletrodomesticos,MG,25336,21,7447,500 a 1.499,20 a 34,4.000 a 9.999,FEB,Sábado,Minas Gerais
159350,Internet,B,2023-02-14,37.92,42.72,Perfumaria,SP,4120,61,13552,até 500,50 a 79,10.000 a 14.999,FEB,Terça-feira,São Paulo
479330,Aplicativo,B,2023-04-01,319.2,332.93600000000004,Brinquedos,RS,17414,41,9879,até 500,35 a 49,4.000 a 9.999,APR,Sábado,Rio Grande do Sul
24625,Aplicativo,B,2023-01-08,309.62399999999997,341.616,Moveis,MG,12323,55,5305,até 500,50 a 79,4.000 a 9.999,JAN,Domingo,Minas Gerais
26090,Mobile,B,2023-02-10,135.92000000000002,141.432,Beleza_e_Saude,SP,11554,68,7294,até 500,50 a 79,4.000 a 9.999,FEB,Sexta-feira,São Paulo
42755,Aplicativo,A,2023-04-13,38.160000000000004,39.744,Bebes,RN,3002,56,4299,até 500,50 a 79,4.000 a 9.999,APR,Quinta-feira,Rio Grande do Norte
224840,Aplicativo,A,2023-01-31,335.91999999999996,351.84000000000003,Eletrodomesticos,MG,4340,62,14286,até 500,50 a 79,10.000 a 14.999,JAN,Terça-feira,Minas Gerais
280040,Aplicativo,B,2023-02-28,1199.2,1223.1200000000001,Ar_e_Ventilacao,SP,5610,40,4658,500 a 1.499,35 a 49,4.000 a 9.999,FEB,Terça-feira,São Paulo
497350,Internet,A,2023-03-07,131.92000000000002,135.112,Bebes,MG,5224,29,9641,até 500,20 a 34,4.000 a 9.999,MAR,Terça-feira,Minas Gerais
20000,Aplicativo,A,2023-04-29,79.92,83.92,Produtos_de_Limpeza,PR,7749,23,4702,até 500,20 a 34,4.000 a 9.999,APR,Sábado,Paraná
110495,Internet,B,2023-03-12,1319.2,1327.1200000000001,Eletrodomesticos,MT,4075,55,8048,500 a 1.499,50 a 79,4.000 a 9.999,MAR,Domingo,Mato Grosso
178835,Aplicativo,A,2023-02-03,99.2,105.58399999999999,Bebes,SP,6080,63,6508,até 500,50 a 79,4.000 a 9.999,FEB,Sexta-feira,São Paulo
255275,Mobile,A,2023-01-03,93.52799999999999,101.304,Beleza_e_Saude,ES,5210,52,3995,até 500,50 a 79,2.000 a 3.999,JAN,Terça-feira,Espírito Santo
265115,Aplicativo,A,2023-03-27,1439.2,1479.1200000000001,Eletrodomesticos,RJ,25909,23,8232,500 a 1.499,20 a 34,4.000 a 9.999,MAR,Segunda-feira,Rio de Janeiro
308850,Aplicativo,A,2023-02-05,639.2,655.12,Eletrodomesticos,CE,4265,84,1706,500 a 1.499,80 ou mais,até 2000,FEB,Domingo,Ceará
406015,Aplicativo,B,2023-04-02,2165.2400000000002,2205.16,Eletrodomesticos,SP,24298,38,8263,1.500 a 2.999,35 a 49,4.000 a 9.999,APR,Domingo,São Paulo
435600,Internet,A,2023-04-13,302.32800000000003,310.32,Eletroportateis,RJ,13942,73,2698,até 500,50 a 79,2.000 a 3.999,APR,Quinta-feira,Rio de Janeiro
202445,Mobile,A,2023-01-27,87.92,91.92,Produtos_de_Limpeza,RJ,12573,25,13458,até 500,20 a 34,10.000 a 14.999,JAN,Sexta-feira,Rio de Janeiro
93270,Aplicativo,A,2023-04-03,303.91999999999996,318.472,Malas_e_Mochilas,SP,15993,52,6285,até 500,50 a 79,4.000 a 9.999,APR,Segunda-feira,São Paulo
197625,Mobile,B,2023-03-28,175.92000000000002,181.04000000000002,Eletroportateis,SP,10214,19,5236,até 500,até 20,4.000 a 9.999,MAR,Terça-feira,São Paulo
286345,Internet,A,2023-03-24,135.84,137.44,Bebes,MG,6807,41,2143,até 500,35 a 49,2.000 a 3.999,MAR,Sexta-feira,Minas Gerais
32510,Mobile,B,2023-03-05,2159.2,2201.1040000000003,Esporte_e_Lazer,RJ,7019,81,13980,1.500 a 2.999,80 ou mais,10.000 a 14.999,MAR,Domingo,Rio de Janeiro
106880,Internet,B,2023-02-19,4159.2,4199.12,Eletrodomesticos,RS,19379,41,1759,3.000 a 4.999,35 a 49,até 2000,FEB,Domingo,Rio Grande do Sul
444685,Mobile,B,2023-04-19,72.56,76.76,Acessorios_e_Inovacoes,SP,213,59,9319,até 500,50 a 79,4.000 a 9.999,APR,Quarta-feira,São Paulo
461215,Mobile,B,2023-02-01,999.2,1029.576,Esporte_e_Lazer,RJ,2424,38,5336,500 a 1.499,35 a 49,4.000 a 9.999,FEB,Quarta-feira,Rio de Janeiro
495970,Internet,A,2023-03-16,3759.2,3799.12,Eletrodomesticos,SP,24742,78,11657,3.000 a 4.999,50 a 79,10.000 a 14.999,MAR,Quinta-feira,São Paulo
164345,Mobile,B,2023-03-01,99.92,106.31199999999998,Eletroportateis,MG,2789,71,7134,até 500,50 a 79,4.000 a 9.999,MAR,Quarta-feira,Minas Gerais
18780,Mobile,B,2023-03-22,271.91999999999996,275.912,Eletroportateis,MG,16381,47,13653,até 500,35 a 49,10.000 a 14.999,MAR,Quarta-feira,Minas Gerais
118040,Mobile,A,2023-01-25,50.4,55.2,Produtos_de_Limpeza,MG,19916,74,14510,até 500,50 a 79,10.000 a 14.999,JAN,Quarta-feira,Minas Gerais
159935,Internet,B,2023-01-27,279.2,295.12,Eletrodomesticos,SP,2899,39,7525,até 500,35 a 49,4.000 a 9.999,JAN,Sexta-feira,São Paulo
210090,Mobile,A,2023-03-08,135.92000000000002,137.512,Bebes,SP,25378,39,13633,até 500,35 a 49,10.000 a 14.999,MAR,Quarta-feira,São Paulo
246780,Mobile,A,2023-03-02,132.07999999999998,138.16,Audio,MG,3129,46,5030,até 500,35 a 49,4.000 a 9.999,MAR,Quinta-feira,Minas Gerais
266560,Mobile,A,2023-03-15,80.08,86.296,Acessorios_e_Inovacoes,RJ,25111,19,10670,até 500,até 20,10.000 a 14.999,MAR,Quarta-feira,Rio de Janeiro
428945,Mobile,A,2023-01-15,35.92,37.512,Bebes,RJ,6635,76,4877,até 500,50 a 79,4.000 a 9.999,JAN,Domingo,Rio de Janeiro
471430,Mobile,A,2023-01-18,423.2,431.12,Eletrodomesticos,RJ,6592,76,3992,até 500,50 a 79,2.000 a 3.999,JAN,Quarta-feira,Rio de Janeiro
42630,Internet,A,2023-03-01,39.528,43.528,Produtos_de_Limpeza,MG,26371,31,4472,até 500,20 a 34,4.000 a 9.999,MAR,Quarta-feira,Minas Gerais
46095,Internet,A,2023-03-27,99.2,100.8,Bebes,MG,26874,37,12569,até 500,35 a 49,10.000 a 14.999,MAR,Segunda-feira,Minas Gerais
155870,Mobile,B,2023-02-12,951.2,959.1200000000001,Eletrodomesticos,SP,18317,22,5522,500 a 1.499,20 a 34,4.000 a 9.999,FEB,Domingo,São Paulo
186990,Mobile,B,2023-03-15,1493.3600000000001,1511.536,Eletrodomesticos,MG,11045,53,2342,500 a 1.499,50 a 79,2.000 a 3.999,MAR,Quarta-feira,Minas Gerais
258610,Mobile,B,2023-04-20,2151.2,2163.12,Eletrodomesticos,MG,26078,62,5202,1.500 a 2.999,50 a 79,4.000 a 9.999,APR,Quinta-feira,Minas Gerais
316250,Internet,B,2023-04-08,87.92,90.24,Acessorios_e_Inovacoes,MG,5253,36,10789,até 500,35 a 49,10.000 a 14.999,APR,Sábado,Minas Gerais
413230,Mobile,B,2023-04-30,92.512,94.56,Produtos_de_Limpeza,SP,17982,47,14226,até 500,35 a 49,10.000 a 14.999,APR,Domingo,São Paulo
413320,Aplicativo,B,2023-03-17,1439.2,1447.1200000000001,Eletrodomesticos,RJ,4374,51,11737,500 a 1.499,50 a 79,10.000 a 14.999,MAR,Sexta-feira,Rio de Janeiro
12500,Internet,B,2023-03-13,87.92,90.312,Acessorios_e_Inovacoes,PE,7286,30,6576,até 500,20 a 34,4.000 a 9.999,MAR,Segunda-feira,Pernambuco
243805,Mobile,B,2023-01-11,439.2,447.12,Eletrodomesticos,SP,17055,21,10535,até 500,20 a 34,10.000 a 14.999,JAN,Quarta-feira,São Paulo
369070,Mobile,B,2023-03-11,55.92,59.912,Eletroportateis,SP,24639,39,12847,até 500,35 a 49,10.000 a 14.999,MAR,Sábado,São Paulo
474125,Aplicativo,A,2023-03-04,127.92,132.72,Produtos_de_Limpeza,PE,20588,75,3952,até 500,50 a 79,2.000 a 3.999,MAR,Sábado,Pernambuco
270680,Internet,A,2023-02-01,28.8,31.2,Produtos_de_Limpeza,RJ,2275,29,13998,até 500,20 a 34,10.000 a 14.999,FEB,Quarta-feira,Rio de Janeiro
323875,Aplicativo,B,2023-03-07,956.8799999999999,964.8,Eletrodomesticos,SP,11389,62,13412,500 a 1.499,50 a 79,10.000 a 14.999,MAR,Terça-feira,São Paulo
345485,Internet,A,2023-01-03,159.92000000000002,161.512,Bebes,RJ,20583,72,6877,até 500,50 a 79,4.000 a 9.999,JAN,Terça-feira,Rio de Janeiro
350315,Internet,B,2023-01-27,107.928,111.92,Eletroportateis,RJ,6297,24,8709,até 500,20 a 34,4.000 a 9.999,JAN,Sexta-feira,Rio de Janeiro
200395,Aplicativo,A,2023-02-10,1159.2,1199.1200000000001,Eletrodomesticos,RJ,4787,57,7759,500 a 1.499,50 a 79,4.000 a 9.999,FEB,Sexta-feira,Rio de Janeiro
303680,Mobile,B,2023-04-07,319.91999999999996,335.912,Eletroportateis,SC,16060,67,11499,até 500,50 a 79,10.000 a 14.999,APR,Sexta-feira,Santa Catarina
305305,Mobile,B,2023-01-15,55.92,58.303999999999995,Utilidades_Domesticas,MG,2019,24,3220,até 500,20 a 34,2.000 a 3.999,JAN,Domingo,Minas Gerais
416860,Mobile,A,2023-04-11,1207.2,1219.1200000000001,Eletrodomesticos,SP,22286,73,6846,500 a 1.499,50 a 79,4.000 a 9.999,APR,Terça-feira,São Paulo
484930,Aplicativo,A,2023-03-15,767.2,807.12,Eletrodomesticos,SE,25441,72,6443,500 a 1.499,50 a 79,4.000 a 9.999,MAR,Quarta-feira,Sergipe
240570,Internet,B,2023-02-15,239.2,287.192,Moveis,SP,3973,21,12711,até 500,20 a 34,10.000 a 14.999,FEB,Quarta-feira,São Paulo
292575,Internet,B,2023-02-05,1463.2,1475.1200000000001,Eletrodomesticos,BA,15476,32,9955,500 a 1.499,20 a 34,4.000 a 9.999,FEB,Domingo,Bahia
446850,Mobile,A,2023-01-06,137.28,138.88,Bebes,SP,11497,19,9206,até 500,até 20,4.000 a 9.999,JAN,Sexta-feira,São Paulo
472385,Internet,B,2023-02-11,143.92000000000002,151.84,Malas_e_Mochilas,SP,12601,51,7699,até 500,50 a 79,4.000 a 9.999,FEB,Sábado,São Paulo
70025,Mobile,B,2023-03-03,55.92,60.696000000000005,Utilidades_Domesticas,SP,22583,85,13949,até 500,80 ou mais,10.000 a 14.999,MAR,Sexta-feira,São Paulo
150860,Mobile,B,2023-04-02,143.99200000000002,148.768,Eletroportateis,RJ,10702,61,11807,até 500,50 a 79,10.000 a 14.999,APR,Domingo,Rio de Janeiro
288505,Aplicativo,A,2023-02-15,127.2,151.6,Brinquedos,GO,27271,41,3346,até 500,35 a 49,2.000 a 3.999,FEB,Quarta-feira,Goiás
411240,Mobile,B,2023-03-14,126.4,131.93599999999998,Acessorios_e_Inovacoes,RJ,13068,27,7012,até 500,20 a 34,4.000 a 9.999,MAR,Terça-feira,Rio de Janeiro
157225,Aplicativo,A,2023-01-23,156.48,159.68,Bebes,RS,5553,67,2429,até 500,50 a 79,2.000 a 3.999,JAN,Segunda-feira,Rio Grande do Sul
332050,Internet,B,2023-04-04,863.2,879.1200000000001,Moveis,CE,5383,64,2125,500 a 1.499,50 a 79,2.000 a 3.999,APR,Terça-feira,Ceará
142600,Mobile,A,2023-01-27,223.92,236.64000000000001,Utilidades_Domesticas,SP,19873,44,3986,até 500,35 a 49,2.000 a 3.999,JAN,Sexta-feira,São Paulo
143335,Mobile,B,2023-03-11,399.2,415.12,Moveis,PR,5958,43,5243,até 500,35 a 49,4.000 a 9.999,MAR,Sábado,Paraná
426665,Mobile,B,2023-02-14,190.0,193.456,Ar_e_Ventilacao,PE,19375,64,4524,até 500,50 a 79,4.000 a 9.999,FEB,Terça-feira,Pernambuco
356900,Mobile,B,2023-04-16,1599.2,1610.48,Eletrodomesticos,RJ,15671,51,7057,1.500 a 2.999,50 a 79,4.000 a 9.999,APR,Domingo,Rio de Janeiro
487220,Mobile,B,2023-01-02,35.92,43.839999999999996,Produtos_de_Limpeza,SP,715,27,7358,até 500,20 a 34,4.000 a 9.999,JAN,Segunda-feira,São Paulo
325405,Aplicativo,B,2023-03-09,1423.2,1435.1200000000001,Eletrodomesticos,SP,10485,78,5065,500 a 1.499,50 a 79,4.000 a 9.999,MAR,Quinta-feira,São Paulo
66250,Aplicativo,B,2023-01-11,1887.2,1899.1200000000001,Eletrodomesticos,ES,24513,20,5581,1.500 a 2.999,20 a 34,4.000 a 9.999,JAN,Quarta-feira,Espírito Santo
228370,Mobile,A,2023-04-02,120.0,121.6,Bebes,SP,13201,43,13176,até 500,35 a 49,10.000 a 14.999,APR,Domingo,São Paulo
388965,Mobile,B,2023-04-04,390.4,395.568,Eletroportateis,RJ,8902,58,10257,até 500,50 a 79,10.000 a 14.999,APR,Terça-feira,Rio de Janeiro
152750,Mobile,B,2023-02-14,719.2,727.12,Eletrodomesticos,SP,20984,79,2315,500 a 1.499,50 a 79,2.000 a 3.999,FEB,Terça-feira,São Paulo
297475,Mobile,A,2023-03-12,135.92000000000002,143.112,Brinquedos,RN,5723,74,10422,até 500,50 a 79,10.000 a 14.999,MAR,Domingo,Rio Grande do Norte
407720,Internet,B,2023-03-01,399.91999999999996,411.03999999999996,Automotivo,SP,5181,78,12763,até 500,50 a 79,10.000 a 14.999,MAR,Quarta-feira,São Paulo
418005,Aplicativo,B,2023-04-26,3119.2,3159.12,Eletrodomesticos,SP,2416,21,6902,3.000 a 4.999,20 a 34,4.000 a 9.999,APR,Quarta-feira,São Paulo
466545,Mobile,B,2023-01-29,70.4,75.2,Perfumaria,SP,22142,73,8458,até 500,50 a 79,4.000 a 9.999,JAN,Domingo,São Paulo
122235,Mobile,B,2023-02-02,1639.2,1679.1200000000001,Eletrodomesticos,SC,12710,88,4441,1.500 a 2.999,80 ou mais,4.000 a 9.999,FEB,Quinta-feira,Santa Catarina
320860,Mobile,A,2023-04-28,83.92,85.512,Bebes,RJ,7044,73,10938,até 500,50 a 79,10.000 a 14.999,APR,Sexta-feira,Rio de Janeiro
333210,Mobile,A,2023-03-28,719.2,735.12,Eletrodomesticos,SP,10587,43,3272,500 a 1.499,35 a 49,2.000 a 3.999,MAR,Terça-feira,São Paulo
409905,Aplicativo,B,2023-02-11,1279.2,1287.1200000000001,Eletrodomesticos,PR,23055,57,6763,500 a 1.499,50 a 79,4.000 a 9.999,FEB,Sábado,Paraná
55880,Aplicativo,A,2023-02-09,99.2,100.8,Bebes,PR,24231,56,11350,até 500,50 a 79,10.000 a 14.999,FEB,Quinta-feira,Paraná
16130,Mobile,B,2023-02-01,5359.2,5375.12,Eletrodomesticos,RJ,21968,22,9920,5.000 ou mais,20 a 34,4.000 a 9.999,FEB,Quarta-feira,Rio de Janeiro
272595,Aplicativo,B,2023-01-15,1039.2,1047.1200000000001,Eletrodomesticos,MG,11226,39,5269,500 a 1.499,35 a 49,4.000 a 9.999,JAN,Domingo,Minas Gerais
338625,Mobile,B,2023-01-29,87.92,95.912,Eletroportateis,RJ,17888,20,5882,até 500,20 a 34,4.000 a 9.999,JAN,Domingo,Rio de Janeiro
466585,Mobile,B,2023-03-12,35.92,46.239999999999995,Utilidades_Domesticas,MG,4718,74,9929,até 500,50 a 79,4.000 a 9.999,MAR,Domingo,Minas Gerais
277740,Aplicativo,B,2023-02-11,3114.48,3154.4,Eletrodomesticos,MG,899,45,10858,3.000 a 4.999,35 a 49,10.000 a 14.999,FEB,Sábado,Minas Gerais
438235,Aplicativo,B,2023-02-28,679.2,687.12,Eletrodomesticos,SP,9019,22,10414,500 a 1.499,20 a 34,10.000 a 14.999,FEB,Terça-feira,São Paulo
59315,Aplicativo,B,2023-01-19,119.92,125.43199999999999,Beleza_e_Saude,ES,558,53,14407,até 500,50 a 79,10.000 a 14.999,JAN,Quinta-feira,Espírito Santo
73405,Aplicativo,A,2023-04-24,99.2,100.8,Bebes,MG,5211,68,7676,até 500,50 a 79,4.000 a 9.999,APR,Segunda-feira,Minas Gerais
134655,Aplicativo,B,2023-02-24,79.2,87.192,Moveis,PR,21657,37,11140,até 500,35 a 49,10.000 a 14.999,FEB,Sexta-feira,Paraná
213910,Aplicativo,B,2023-02-22,711.2,719.12,Eletrodomesticos,SP,6302,74,2615,500 a 1.499,50 a 79,2.000 a 3.999,FEB,Quarta-feira,São Paulo
279225,Mobile,B,2023-03-19,906.5891285439033,1359.6399999999999,TVs_e_Acessorios,MS,17288,54,3829,500 a 1.499,50 a 79,2.000 a 3.999,MAR,Domingo,Mato Grosso do Sul
11740,Internet,A,2023-02-19,135.92000000000002,146.31199999999998,Eletroportateis,MG,5068,34,4688,até 500,20 a 34,4.000 a 9.999,FEB,Domingo,Minas Gerais
169375,Aplicativo,B,2023-02-01,679.2,687.12,Eletrodomesticos,RJ,618,33,10588,500 a 1.499,20 a 34,10.000 a 14.999,FEB,Quarta-feira,Rio de Janeiro
343690,Mobile,B,2023-04-22,35.92,43.839999999999996,Produtos_de_Limpeza,SP,18245,80,13519,até 500,80 ou mais,10.000 a 14.999,APR,Sábado,São Paulo
494875,Aplicativo,B,2023-01-12,1847.2,1859.1200000000001,Eletrodomesticos,SP,23897,71,12816,1.500 a 2.999,50 a 79,10.000 a 14.999,JAN,Quinta-feira,São Paulo
